nr,Fibre Volume Fraction,Cut angle ,taverage,waverage,area,Lnominal,R-value1,Ffatigue,smax,f,E
1389,0.3906805347983834,1.557420109950948,1.2181383939155486,0.4351555743380868,1.224608675972372,-0.1499063377991721,-0.6400008956287022,0.011773409450667448,-0.119083439363804,-1.3447722423753266,-1.4570484319939832
1151,0.14919945569303464,-0.6764276484550528,-0.7917992363924622,1.934312420489334,-0.7288693450889204,-0.1499063377991721,1.7371452881350489,-1.7178320881475044,-1.9085130114185438,-0.1320975643513005,0.5197870546832078
1094,-0.3460831657373255,-0.6764276484550528,-0.6904578432676888,0.34948946884373205,-0.6715513274119258,-0.1499063377991721,1.7371452881350489,-1.8479740872249422,-2.0202548661402235,0.40686895921493316,0.5580943669532029
1795,0.5804156683811588,-0.4282223419654971,1.3279249031340532,0.6493208380739814,1.3469093299692148,-0.1499063377991721,-0.4022862772523271,1.3744151293685152,0.7787701628074333,-0.9212985452875713,0.49306102286693176
1314,0.35371914513940167,1.557420109950948,1.4546016445400207,-0.20734021686958184,1.4245552492642137,-0.1499063377991721,-0.4022862772523271,-0.11140324319727359,-0.20632350503517344,1.7671178044059044,-1.4249771938144524
1213,-0.13047505939326343,-0.6764276484550528,-0.8255797007673867,-0.03600800588087222,-0.8228442345360857,-0.1499063377991721,-0.6400008956287022,0.48175099485144246,0.5326108846156495,-0.4400784349605769,0.706869277397137
1792,0.5804156683811588,0.812804190482281,1.2096932778218177,0.5208216798324417,1.2169440573295185,-0.1499063377991721,-0.4022862772523271,0.05319889084714764,-0.09085311719714194,-0.6004851384029084,-1.4588301674484017
2715,-0.3460831657373255,-0.6764276484550528,-0.6397871467053019,0.2209903106021922,-0.6305622798870982,-0.1499063377991721,1.7371452881350489,-1.8237786733119539,-1.9727350920348854,0.5416105901064916,0.5376044092273912
1665,-0.12431482778343342,-0.6764276484550528,-0.8171345846736559,-1.0211682190659754,-0.8451716018870081,-0.1499063377991721,-0.6400008956287022,1.1863507757721052,1.339533934255455,-1.357604778650713,0.8258001189795638
1662,-0.12431482778343342,-0.6764276484550528,-0.8593601651423114,-0.9355021135716206,-0.8788292750578016,-0.1499063377991721,-0.6400008956287022,0.6327890332173701,0.7215105470920338,-0.491408580062123,0.8476263782961894
1158,-0.13170710571522923,-0.6764276484550528,-0.7495736559238066,-1.5779979047792891,-0.7891865613652926,-0.1499063377991721,-0.6400008956287022,0.3600407309255007,0.3872361393342266,0.8880890695419278,0.6355998592204022
1625,0.22805042029886224,1.557420109950948,1.3279249031340532,1.8486463149949792,1.4042273476462093,-0.1499063377991721,1.7371452881350489,-0.9131512769503899,-0.7308291942394904,1.2987302303542962,-1.446358019267473
1375,0.3906805347983834,1.557420109950948,1.2941444387591288,0.1353242051078374,1.283926159382285,-0.1499063377991721,1.7371452881350489,-1.1221116698352898,-0.8810738603259439,-0.1320975643513005,-1.3706342624546919
1091,-0.08365729915855248,-0.6764276484550528,-0.7580187720175376,0.5636547325796266,-0.7322017879771175,-0.1499063377991721,1.7371452881350489,-1.875835472942929,-2.083830160399647,0.26571106018568164,0.705978409669928
670,0.05433188890164693,-0.6764276484550528,-0.7917992363924622,-1.6208309575264743,-0.831508586045399,-0.1499063377991721,-0.6400008956287022,0.848348175351267,0.9512718888231284,-1.2421119521722344,0.6845975842169073
