nr,Fibre Volume Fraction,Cut angle ,taverage,waverage,area,Lnominal,R-value1,Fmax,smax,f,E,Temp.
575,-0.10237979167999162,1.5175160329461488,-0.6806713477095928,0.1391135743877238,-0.5790241009586097,5.537688609528167,-0.09638976201055335,-0.04064937975811713,-0.03624430153123338,-0.7316075175871655,-1.229991681686788,-0.410512304185947
896,0.1526722451998333,-0.700879321478354,-0.7315983970241385,0.33296978833046675,-0.5700941330024336,-0.17506835870388548,2.954500651010412,-1.1704537642296282,-1.1811659491229471,1.6797532151077192,0.9987504212089333,0.3818177400157887
1450,0.6536127727242795,-0.45439094876452035,1.3394349417674023,0.21277893568596662,1.2867233420230917,-0.17506835870388548,-0.09638976201055335,-1.5926047776182632,-1.0484190669491305,-0.7316075175871655,0.460452540424797,0.10680535109265465
3718,0.21681706884625546,1.5175160329461488,1.322459258662554,0.3174612912150477,1.3249066532839817,-0.17506835870388548,-0.09638976201055335,0.08403354426426314,-0.009565932823693045,-0.7316075175871655,-1.2420110921030207,-4.56537985176312
1232,0.664303576665349,1.5175160329461488,1.4328011988440705,0.10034233159917463,1.3159766853278054,-0.17506835870388548,-0.09638976201055335,0.05005086631574491,-0.03021560199280182,-0.7316075175871655,-1.3785172532588061,-0.09140455183009952
1652,-0.21997863503176754,-0.700879321478354,-0.8249646541008067,0.08483383448375552,-0.729293906565982,-0.17506835870388548,-0.40147880331264985,0.6854312180996597,0.7476021307931923,0.9871283238017415,0.7961375027638679,1.0594684357146418
1105,0.664303576665349,1.5175160329461488,1.4412890403964946,0.1507449472242888,1.3529282768706024,-0.17506835870388548,2.954500651010412,-0.7559608191110819,-0.5244534718158675,0.5972061627702282,-1.403414603406717,0.10380719819061826
929,-0.1283431726797345,-0.700879321478354,-0.7485740801289873,0.06932533736833642,-0.6615493220708554,-0.17506835870388548,-0.09638976201055335,1.5687415301276932,1.6499667904421098,-0.7316075175871655,0.7944204441329772,0.10680535109265465
1094,-0.4948850220878655,-0.700879321478354,-0.663695664604744,0.2011475628494016,-0.5423804393453364,-0.17506835870388548,2.954500651010412,-1.2075475324128697,-1.208861009454669,1.1000005283108636,0.5651931169091111,0.21501141492068654
1795,0.6536127727242795,-0.45439094876452035,1.3648984664246757,0.22828743280138572,1.322751143777318,-0.17506835870388548,-0.40147880331264985,0.8960280955270967,0.49047001101610355,0.03797569497503167,0.5025204768816116,0.10680535109265465
1214,-0.22761492356110316,-0.700879321478354,-0.7485740801289873,0.05381684025291731,-0.6646286213660882,-0.17506835870388548,-0.7743654093485457,0.24150257306796027,0.26278843496123794,0.8075589075372288,0.706421189299845,1.0594684357146418
1662,-0.21997863503176754,-0.700879321478354,-0.8334524956532308,0.08483383448375552,-0.7339128555088318,-0.17506835870388548,-0.7743654093485457,0.411894592077432,0.45570682019104797,0.381722863252813,0.8442151444287989,1.0594684357146418
1047,0.3725973548447117,1.5175160329461488,1.4158255157392214,0.19727043857054613,1.3507727673639387,-0.17506835870388548,-0.09638976201055335,-0.7923366433940028,-0.5468589835104216,-0.7316075175871655,-1.310693437338636,0.10680535109265465
1157,-0.22914218126697006,-0.700879321478354,-0.6382321399474707,-0.03535701816074464,-0.5938047375757284,-0.17506835870388548,-0.7743654093485457,0.2417418877014006,0.25267130700019186,1.4847921345919626,0.6484704605072947,0.22229264339706029
1146,0.11907257567075478,-0.700879321478354,-0.7315983970241385,0.29032142126306354,-0.5799478907471796,-0.17506835870388548,-0.40147880331264985,1.1508981801409834,1.1746465639982602,0.03797569497503167,0.5402957667612005,-0.1811536071801813
1769,0.6536127727242795,0.7780509148046477,1.2290930015858859,0.2166560599648207,1.1909571339413436,-0.17506835870388548,-0.40147880331264985,-0.037538289523393636,-0.08221024820356598,1.741319872112695,-1.502145474682914,0.10680535109265465
3748,0.1480904720822315,-0.700879321478354,-0.7231105554717143,0.3097070426573381,-0.5667069037776773,-0.17506835870388548,-0.40147880331264985,0.9367115832119425,0.9519413271607685,0.9101700025455219,0.5059545941433924,-4.671023857656684
2367,0.6536127727242795,0.7780509148046477,1.305483575557705,0.22441030852253027,1.263320667379321,-0.17506835870388548,-0.40147880331264985,-0.04041006512467687,-0.08516685180862055,1.9362809526284515,-1.4866919470049005,0.10680535109265465
2401,-0.056562060503975636,-0.700879321478354,-0.5788172490805005,-5.672695719615711,-2.2960413879805546,-0.5067768278270369,-0.09638976201055335,-0.7492600093747543,-1.5993636699785159,-0.7316075175871655,0.4767645974182561,-0.054559521170505616
3202,0.20001723408171618,-0.700879321478354,-0.7995011294435334,0.23604168135909528,-0.669247570308938,-0.17506835870388548,2.954500651010412,-1.2077868470463102,-1.2558663870819036,1.4232254775869868,0.8244689701735597,0.3609669493789011
1012,0.21681706884625546,1.5175160329461488,1.4582647235013437,0.2011475628494016,1.3920353779200614,-0.17506835870388548,-0.09638976201055335,0.03138432490740393,-0.04363581054386979,-0.7316075175871655,-1.9580245411843114,0.10680535109265465
